name,cr,size,ac,hp,legendary,str,dex,con,int,wis,cha,has_fly,has_swim,is_shapechanger,type_aberration,type_beast,type_celestial,type_construct,type_dragon,type_elemental,type_fey,type_fiend,type_giant,type_humanoid,type_monstrosity,type_ooze,type_plant,type_swarm,type_undead
scorpion,0.0,0,11,1,False,2.0,11.0,8.0,1.0,8.0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
scout,0.5,2,13,16,False,11.0,14.0,12.0,11.0,13.0,11.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
sea-hag,2.0,2,14,52,False,16.0,13.0,16.0,12.0,12.0,13.0,0,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
sea-horse,0.0,0,11,1,False,1.0,12.0,8.0,1.0,10.0,2.0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
sea-spawn,1.0,2,11,32,False,15.0,8.0,15.0,6.0,10.0,8.0,0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
shadow,0.5,2,12,16,False,6.0,14.0,13.0,6.0,10.0,8.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
shadow-demon,4.0,2,13,66,False,1.0,17.0,12.0,14.0,13.0,14.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
shadow-mastiff,2.0,2,12,33,False,16.0,14.0,13.0,5.0,12.0,5.0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
shambling-mound,5.0,3,15,136,False,18.0,8.0,16.0,5.0,10.0,5.0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
shield-guardian,7.0,3,17,142,False,18.0,8.0,18.0,7.0,10.0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
shoosuva,8.0,3,14,110,False,18.0,13.0,17.0,7.0,14.0,9.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
shrieker,0.0,2,5,13,False,1.0,1.0,10.0,1.0,3.0,1.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
sibriex,18.0,4,19,150,True,10.0,3.0,23.0,25.0,24.0,25.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
silver-dragon-wyrmling,2.0,2,17,45,False,19.0,10.0,17.0,12.0,11.0,15.0,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
skeleton,0.25,2,13,13,False,10.0,14.0,15.0,6.0,8.0,5.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
skulk,0.5,2,14,18,False,6.0,19.0,10.0,10.0,7.0,1.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
skull-lasher-of-myrkul,1.0,2,12,32,False,10.0,14.0,15.0,16.0,13.0,10.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
skull-lord,15.0,2,18,105,True,14.0,16.0,17.0,16.0,15.0,21.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
slaad-tadpole,0.125,0,12,10,False,7.0,15.0,10.0,3.0,5.0,3.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
slithering-tracker,3.0,2,14,32,False,16.0,19.0,15.0,10.0,14.0,11.0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
smoke-mephit,0.25,1,12,22,False,6.0,14.0,12.0,10.0,10.0,11.0,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
solar,21.0,3,21,243,True,26.0,22.0,26.0,25.0,25.0,30.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
spawn-of-kyuss,5.0,2,10,76,False,16.0,11.0,18.0,5.0,7.0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
spectator,3.0,2,14,39,False,8.0,14.0,14.0,13.0,14.0,11.0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
specter,1.0,2,12,22,False,1.0,14.0,11.0,10.0,10.0,11.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
spider,0.0,0,12,1,False,2.0,14.0,8.0,1.0,10.0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
spined-devil,2.0,1,13,22,False,10.0,15.0,12.0,11.0,14.0,8.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
spirit-naga,8.0,3,15,75,False,18.0,17.0,14.0,16.0,15.0,16.0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
spirit-troll,11.0,3,17,97,False,1.0,17.0,13.0,8.0,9.0,16.0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
spring-eladrin,10.0,2,19,127,False,14.0,16.0,16.0,18.0,11.0,18.0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
sprite,0.25,0,15,2,False,3.0,18.0,10.0,14.0,13.0,11.0,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
spy,1.0,2,12,27,False,10.0,15.0,10.0,12.0,14.0,16.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
star-spawn-grue,0.25,1,11,17,False,6.0,13.0,10.0,9.0,11.0,6.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
star-spawn-hulk,10.0,3,16,136,False,20.0,8.0,21.0,7.0,12.0,9.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
star-spawn-larva-mage,16.0,2,16,168,True,17.0,12.0,23.0,18.0,12.0,16.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
star-spawn-mangler,5.0,2,14,71,False,8.0,18.0,12.0,11.0,12.0,7.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
star-spawn-seer,13.0,2,17,153,False,14.0,12.0,18.0,22.0,19.0,16.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
steam-mephit,0.25,1,10,21,False,5.0,11.0,10.0,11.0,10.0,12.0,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
steel-predator,16.0,3,20,207,False,24.0,17.0,22.0,4.0,14.0,6.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
stirge,0.125,0,14,2,False,4.0,16.0,11.0,2.0,8.0,6.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
stone-cursed,1.0,2,17,19,False,16.0,5.0,14.0,5.0,8.0,7.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
stone-giant,7.0,4,17,126,False,23.0,15.0,20.0,10.0,12.0,9.0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
stone-giant-dreamwalker,10.0,4,18,161,False,23.0,14.0,21.0,10.0,8.0,12.0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
stone-golem,10.0,3,17,178,False,22.0,9.0,20.0,3.0,11.0,1.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
storm-giant,13.0,4,16,230,False,29.0,14.0,20.0,16.0,18.0,18.0,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
storm-giant-quintessent,16.0,4,12,230,True,29.0,14.0,20.0,17.0,20.0,19.0,1,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
strahd-von-zarovich,15.0,2,16,144,True,18.0,18.0,18.0,20.0,15.0,18.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
succubus,4.0,2,15,66,False,8.0,17.0,13.0,15.0,12.0,20.0,1,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
summer-eladrin,10.0,2,19,127,False,19.0,21.0,16.0,14.0,12.0,18.0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
swarm-of-bats,0.25,2,12,22,False,5.0,15.0,10.0,2.0,12.0,4.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
swarm-of-cranium-rats,5.0,2,12,36,False,9.0,14.0,10.0,15.0,11.0,14.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
swarm-of-insects,0.5,2,12,22,False,3.0,13.0,10.0,1.0,7.0,1.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
swarm-of-poisonous-snakes,2.0,2,14,36,False,8.0,18.0,11.0,1.0,10.0,3.0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
swarm-of-quippers,1.0,2,13,28,False,13.0,16.0,9.0,1.0,7.0,2.0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
swarm-of-rats,0.25,2,10,24,False,9.0,11.0,9.0,2.0,10.0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
swarm-of-ravens,0.25,2,12,24,False,6.0,14.0,8.0,3.0,12.0,6.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
swarm-of-rot-grubs,0.5,2,8,22,False,2.0,7.0,10.0,1.0,2.0,1.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
swashbuckler,3.0,2,17,66,False,12.0,18.0,12.0,14.0,11.0,15.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
sword-wraith-commander,8.0,2,18,127,False,18.0,14.0,18.0,11.0,12.0,14.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
sword-wraith-warrior,3.0,2,16,45,False,18.0,12.0,17.0,6.0,9.0,10.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
tabaxi-hunter,1.0,2,14,40,False,10.0,17.0,11.0,13.0,14.0,15.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tabaxi-minstrel,0.25,2,12,22,False,10.0,15.0,11.0,14.0,12.0,16.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tanarukk,5.0,2,14,95,False,18.0,13.0,20.0,9.0,9.0,9.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
tarrasque,30.0,5,25,676,True,30.0,11.0,30.0,3.0,11.0,11.0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
thri-kreen,1.0,2,15,33,False,12.0,15.0,13.0,8.0,12.0,7.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
thug,0.5,2,11,32,False,15.0,11.0,14.0,10.0,10.0,11.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tiamat,30.0,5,25,615,True,30.0,10.0,30.0,26.0,26.0,28.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
tiger,1.0,3,12,37,False,17.0,15.0,14.0,3.0,12.0,8.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
titivilus,16.0,2,20,127,True,19.0,22.0,17.0,24.0,22.0,26.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
tlincalli,5.0,3,15,85,False,16.0,13.0,16.0,8.0,12.0,8.0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
tortle,0.25,2,17,22,False,15.0,10.0,12.0,11.0,13.0,12.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tortle-druid,2.0,2,17,33,False,14.0,10.0,12.0,11.0,15.0,12.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
trapper,3.0,3,13,85,False,17.0,10.0,17.0,2.0,13.0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
treant,9.0,4,16,138,False,23.0,8.0,21.0,12.0,16.0,12.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
tribal-warrior,0.125,2,12,11,False,13.0,11.0,12.0,8.0,11.0,8.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
triceratops,5.0,4,13,95,False,22.0,9.0,17.0,2.0,11.0,5.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tridrone,0.5,2,15,16,False,12.0,13.0,12.0,9.0,10.0,9.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
troglodyte,0.25,2,11,13,False,14.0,10.0,14.0,6.0,10.0,6.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
troll,5.0,3,15,84,False,18.0,13.0,20.0,7.0,9.0,7.0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
twig-blight,0.125,1,13,4,False,6.0,13.0,12.0,4.0,8.0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
tyrannosaurus-rex,8.0,4,13,136,False,25.0,10.0,19.0,2.0,12.0,9.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
ulitharid,9.0,3,15,127,False,15.0,12.0,15.0,21.0,19.0,21.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ultroloth,13.0,2,19,153,False,16.0,16.0,18.0,18.0,15.0,19.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
umber-hulk,5.0,3,18,93,False,20.0,13.0,16.0,9.0,10.0,10.0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
unicorn,5.0,3,12,67,True,18.0,14.0,15.0,11.0,17.0,16.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
uthgardt-shaman,2.0,2,13,38,False,14.0,12.0,13.0,10.0,15.0,12.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
vajra-safahr,13.0,2,14,126,False,10.0,14.0,12.0,20.0,11.0,16.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
vampire,13.0,2,16,144,True,18.0,18.0,18.0,17.0,15.0,18.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
vampire-spawn,5.0,2,15,82,False,16.0,16.0,16.0,11.0,10.0,12.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
vampiric-mist,3.0,2,13,30,False,6.0,16.0,16.0,6.0,12.0,7.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
vargouille,1.0,0,12,13,False,6.0,14.0,14.0,4.0,7.0,2.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
vegepygmy,0.25,1,13,9,False,7.0,14.0,13.0,6.0,11.0,7.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
vegepygmy-chief,2.0,1,14,33,False,14.0,14.0,14.0,7.0,12.0,9.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
velociraptor,0.25,0,13,10,False,6.0,14.0,13.0,4.0,12.0,6.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
venerable-shadow,2.0,2,13,27,False,6.0,16.0,13.0,6.0,12.0,10.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
venom-troll,7.0,3,15,94,False,18.0,13.0,20.0,7.0,9.0,7.0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
veteran,3.0,2,17,58,False,16.0,13.0,14.0,10.0,11.0,10.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
vine-blight,0.5,2,12,26,False,15.0,8.0,14.0,5.0,10.0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
violet-fungus,0.25,2,5,18,False,3.0,1.0,10.0,1.0,3.0,1.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
vrock,6.0,3,15,104,False,17.0,15.0,18.0,8.0,13.0,8.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
vulture,0.0,2,10,5,False,7.0,10.0,13.0,2.0,12.0,4.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
war-priest,9.0,2,18,117,False,16.0,10.0,14.0,11.0,17.0,13.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
warhorse,0.5,3,11,19,False,18.0,12.0,13.0,2.0,12.0,7.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
warhorse-skeleton,0.5,3,13,22,False,18.0,12.0,15.0,2.0,8.0,5.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
warlock-of-the-archfey,4.0,2,11,49,False,9.0,16.0,11.0,11.0,12.0,18.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
warlock-of-the-fiend,7.0,2,12,78,False,10.0,16.0,15.0,12.0,12.0,18.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
warlock-of-the-great-old-one,6.0,2,12,91,False,9.0,16.0,15.0,12.0,12.0,18.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
warlord,12.0,2,18,229,True,20.0,16.0,18.0,12.0,12.0,18.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
wastrilith,13.0,3,18,157,False,19.0,18.0,21.0,19.0,12.0,14.0,0,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
water-elemental,5.0,3,14,114,False,18.0,14.0,18.0,5.0,10.0,8.0,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
water-elemental-myrmidon,7.0,2,18,127,False,18.0,14.0,15.0,8.0,10.0,10.0,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
water-weird,3.0,3,13,58,False,17.0,16.0,13.0,11.0,10.0,10.0,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
weasel,0.0,0,13,1,False,3.0,16.0,8.0,2.0,12.0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
werebear,5.0,2,10,135,False,19.0,10.0,17.0,11.0,12.0,12.0,0,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
wereboar,4.0,2,10,78,False,17.0,10.0,15.0,10.0,11.0,8.0,0,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
wererat,2.0,2,12,33,False,10.0,15.0,12.0,11.0,10.0,8.0,0,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
weretiger,4.0,2,12,120,False,17.0,15.0,16.0,10.0,13.0,11.0,0,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
werewolf,3.0,2,11,58,False,15.0,13.0,14.0,10.0,11.0,10.0,0,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
white-abishai,6.0,2,15,68,False,16.0,11.0,18.0,11.0,12.0,13.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
white-dragon-wyrmling,2.0,2,16,32,False,14.0,10.0,14.0,5.0,10.0,11.0,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
wight,3.0,2,14,45,False,15.0,14.0,16.0,10.0,13.0,15.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
wild-dog,0.125,2,12,5,False,13.0,14.0,12.0,3.0,12.0,7.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
wild-dog-alpha,1.0,3,12,26,False,17.0,15.0,13.0,3.0,12.0,8.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
will-o--wisp,2.0,0,19,22,False,1.0,28.0,10.0,13.0,14.0,11.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
winged-kobold,0.25,1,13,7,False,7.0,16.0,9.0,8.0,7.0,8.0,1,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
winter-eladrin,10.0,2,19,127,False,11.0,16.0,16.0,18.0,17.0,13.0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
winter-wolf,3.0,3,13,75,False,18.0,13.0,14.0,7.0,12.0,8.0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
wolf,0.25,2,13,11,False,12.0,15.0,12.0,3.0,12.0,6.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
wood-woad,5.0,2,18,75,False,18.0,12.0,16.0,10.0,13.0,8.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
worg,0.5,3,13,26,False,16.0,13.0,13.0,7.0,11.0,8.0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
wraith,5.0,2,13,67,False,6.0,16.0,16.0,12.0,14.0,15.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
wyvern,6.0,3,13,110,False,19.0,10.0,16.0,5.0,12.0,6.0,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
xorn,5.0,2,19,73,False,17.0,10.0,22.0,11.0,10.0,11.0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
xvart,0.125,1,13,7,False,8.0,14.0,10.0,8.0,7.0,7.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
xvart-warlock-of-raxivort,1.0,1,12,22,False,8.0,14.0,12.0,8.0,11.0,12.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
yagnoloth,11.0,3,17,147,False,19.0,14.0,21.0,16.0,15.0,18.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
yan-c-bin,18.0,4,22,283,True,18.0,24.0,24.0,16.0,21.0,23.0,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
yeenoghu,24.0,4,20,333,True,29.0,16.0,23.0,15.0,24.0,15.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
yellow-musk-creeper,2.0,2,6,60,False,12.0,3.0,12.0,1.0,10.0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
yellow-musk-zombie,0.25,2,9,33,False,13.0,9.0,12.0,1.0,6.0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
yeth-hound,4.0,3,14,51,False,18.0,17.0,16.0,5.0,12.0,7.0,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
yeti,3.0,3,12,51,False,18.0,13.0,16.0,8.0,12.0,7.0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
yochlol,10.0,2,15,136,False,15.0,14.0,18.0,13.0,15.0,15.0,0,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
young-black-dragon,7.0,3,18,127,False,19.0,14.0,17.0,12.0,11.0,15.0,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
young-blue-dragon,9.0,3,18,152,False,21.0,10.0,19.0,14.0,13.0,17.0,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
young-brass-dragon,6.0,3,17,110,False,19.0,10.0,17.0,12.0,11.0,15.0,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
young-bronze-dragon,8.0,3,18,142,False,21.0,10.0,19.0,14.0,13.0,17.0,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
young-copper-dragon,7.0,3,17,119,False,19.0,12.0,17.0,16.0,13.0,15.0,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
young-gold-dragon,10.0,3,18,178,False,23.0,14.0,21.0,16.0,13.0,20.0,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
young-green-dragon,8.0,3,18,136,False,19.0,12.0,17.0,16.0,13.0,15.0,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
young-kruthik,0.125,1,16,9,False,13.0,16.0,13.0,4.0,10.0,6.0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
young-red-dragon,10.0,3,18,178,False,23.0,10.0,21.0,14.0,11.0,19.0,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
young-red-shadow-dragon,13.0,3,18,178,False,23.0,10.0,21.0,14.0,11.0,19.0,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
young-remorhaz,5.0,3,14,93,False,18.0,13.0,17.0,3.0,10.0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
young-silver-dragon,9.0,3,18,168,False,23.0,10.0,21.0,14.0,11.0,19.0,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
young-white-dragon,6.0,3,17,133,False,18.0,10.0,18.0,6.0,11.0,12.0,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
yuan-ti-abomination,7.0,3,15,127,False,19.0,16.0,17.0,17.0,15.0,18.0,0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
yuan-ti-anathema,12.0,4,16,189,False,23.0,13.0,19.0,19.0,17.0,20.0,0,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
yuan-ti-broodguard,2.0,2,14,45,False,15.0,14.0,14.0,6.0,11.0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
yuan-ti-malison,3.0,2,12,66,False,16.0,14.0,13.0,14.0,12.0,16.0,0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
yuan-ti-mind-whisperer,4.0,2,14,71,False,16.0,14.0,13.0,14.0,14.0,16.0,0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
yuan-ti-nightmare-speaker,4.0,2,14,71,False,16.0,14.0,13.0,14.0,12.0,16.0,0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
yuan-ti-pit-master,5.0,2,14,88,False,16.0,14.0,13.0,14.0,12.0,16.0,0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
yuan-ti-pureblood,1.0,2,11,40,False,11.0,12.0,11.0,13.0,12.0,14.0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
zaratan,22.0,5,21,307,True,30.0,10.0,30.0,2.0,21.0,18.0,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
zariel,26.0,3,21,580,True,27.0,24.0,28.0,26.0,27.0,30.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
zombie,0.25,2,8,22,False,13.0,6.0,16.0,3.0,6.0,5.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
zuggtmoy,23.0,3,18,304,True,22.0,15.0,18.0,20.0,19.0,24.0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
