CR,Size_Rank,is_swarm,Type_aberration,Type_beast,Type_construct,Type_dragon,Type_elemental,Type_fiend,Type_giant,Type_humanoid,Type_monstrosity,Type_other,Type_undead,Is_Legendary,Is_Spellcaster,Log_Avg_HP,AC_Z,Strength_Z,Dexterity_Z,Constitution_Z,Intelligence_Z,Wisdom_Z,Charisma_Z,Max_Speed_Z,Trait_Count_MM,Action_Count_MM,Movement_Count_MM
3.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.07753744390572,-1.2432932421671663,-0.020126088386700547,-0.1268236570279203,-0.3150024471839255,-0.12230683281102232,-0.5070171121211206,-0.29481185620442796,0.08299571976935255,0.125,0.375,0.0
5.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.51085950651685,0.10595148967218501,-1.1860731907166941,0.7716675064481274,-0.7928290910980036,0.05383426735540291,0.6195849204614512,0.9451606125818037,-0.4342075901391517,0.125,0.375,0.3333333333333333
7.0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.844187086458591,0.7805738555918607,1.312384885704721,0.47217045195611146,1.1184774845583088,-0.12230683281102232,-0.22536660397547761,-0.47195078031674675,0.08299571976935255,0.125,0.25,0.0
4.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.828641396489095,-1.2432932421671663,-1.3526370624781219,-0.1268236570279203,-1.2706557350120817,-0.12230683281102232,-0.22536660397547761,0.9451606125818037,0.08299571976935255,0.125,0.375,0.3333333333333333
0.5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.6390573296152584,-0.9059820592073284,-0.18668996014812822,0.17267339746409557,-0.5539157691409645,-0.12230683281102232,0.05628390417016531,-0.29481185620442796,-0.4342075901391517,0.0,0.25,0.0
3.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.970291913552122,0.10595148967218501,-0.18668996014812822,1.3706616154321591,-0.3150024471839255,-0.12230683281102232,-0.5070171121211206,0.5908827643571661,-0.4342075901391517,0.25,0.25,0.0
5.0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.454347296253507,0.10595148967218501,0.4795655268975825,-1.025314820503968,0.6406508406442306,-0.4745890331438728,-1.0703181284124064,-1.0033675526537031,-0.4342075901391517,0.0,0.25,0.0
20.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.572154032177765,0.7805738555918607,0.4795655268975825,1.0711645609401432,1.596304128472387,2.8720918700182065,3.43609000191788,0.7680216884694849,-0.4342075901391517,0.25,0.375,0.0
5.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.7612001156935624,-0.9059820592073284,-1.0195093189552666,-1.025314820503968,-1.5095690569691207,1.1106808683539544,0.05628390417016531,-0.11767293209210913,-0.4342075901391517,0.0,0.5,0.0
2.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.970291913552122,-0.5686708762474907,-0.020126088386700547,-0.7258177660119521,-0.3150024471839255,-0.12230683281102232,-0.5070171121211206,0.7680216884694849,-0.4342075901391517,0.0,0.0,0.0
6.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.713572066704308,-0.9059820592073284,-1.0195093189552666,0.17267339746409557,-1.0317424130550426,1.1106808683539544,-0.22536660397547761,-0.11767293209210913,-0.4342075901391517,0.0,0.125,0.0
6.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.442651256490317,0.7805738555918607,-0.3532538319095559,1.3706616154321591,-0.07608912522688649,0.934539768187529,1.182885936752737,0.059465992020209676,-0.4342075901391517,0.125,0.125,0.0
1.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.713572066704308,-0.23135969328765282,-0.8529454471938389,1.0711645609401432,-1.0317424130550426,0.4061164676882534,0.33793441231580823,0.5908827643571661,-0.4342075901391517,0.0,0.375,0.3333333333333333
2.0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.110873864173311,-0.9059820592073284,0.6461293986590101,0.17267339746409557,-0.7928290910980036,-1.7075767343088495,-0.7886676202667634,-1.5347843249906596,-0.4342075901391517,0.0,0.125,0.3333333333333333
12.0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5.3230099791384085,-0.23135969328765282,0.8126932704204378,1.670158669924175,0.4017375186871916,0.22997536752182815,0.901235428607094,1.653716309031079,1.117402339586361,0.125,0.25,0.3333333333333333
0.5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.833213344056216,0.10595148967218501,-0.020126088386700547,0.17267339746409557,-0.3150024471839255,0.22997536752182815,-0.7886676202667634,-0.47195078031674675,-1.210012555001908,0.25,0.125,0.0
11.0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.517452896464707,0.10595148967218501,2.1452042445118593,-1.025314820503968,1.1184774845583088,-1.355294533975999,-0.7886676202667634,-0.47195078031674675,4.220622199037387,0.0,0.25,0.3333333333333333
0.25,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0794415416798357,-1.5806044251270042,-1.5192009342395496,-0.7258177660119521,-1.2706557350120817,0.7583986680211038,-0.7886676202667634,0.2366049161325285,-0.6928092450934038,0.125,0.125,0.0
0.5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.772588722239781,-0.5686708762474907,0.14643778337472713,-0.4263207115199362,0.16282419673015255,-0.650730133310298,-0.5070171121211206,-0.29481185620442796,-0.4342075901391517,0.0,0.125,0.0
8.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.3694478524670215,0.10595148967218501,-0.6863815754324112,0.7716675064481274,-0.3150024471839255,0.4061164676882534,-0.5070171121211206,-0.29481185620442796,-0.4342075901391517,0.375,0.25,0.0
0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6931471805599453,-0.5686708762474907,-1.6857648060009773,0.7716675064481274,-1.7484823789261599,-1.5314356341424242,0.33793441231580823,-1.0033675526537031,-1.4686142099561603,0.0,0.0,0.0
5.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.543294782270004,1.7925074044713742,0.4795655268975825,-1.6243089294879998,0.4017375186871916,-0.650730133310298,0.901235428607094,-1.0033675526537031,-0.9514109000476559,0.0,0.375,0.3333333333333333
3.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.58351893845611,-1.2432932421671663,-1.3526370624781219,-0.1268236570279203,-1.2706557350120817,-0.12230683281102232,-0.22536660397547761,0.9451606125818037,0.08299571976935255,0.125,0.25,0.3333333333333333
3.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.828641396489095,0.10595148967218501,-1.1860731907166941,0.7716675064481274,-0.7928290910980036,0.22997536752182815,0.33793441231580823,0.4137438402448473,0.08299571976935255,0.5,0.25,0.0
9.0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.9344739331306915,0.44326267263202285,0.4795655268975825,-0.1268236570279203,1.596304128472387,-1.0030123336431485,-1.3519686365580492,-1.3576454008783407,-0.4342075901391517,0.0,0.25,0.0
0.25,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.772588722239781,-1.5806044251270042,0.4795655268975825,-1.025314820503968,-0.3150024471839255,-1.5314356341424242,-0.7886676202667634,-1.3576454008783407,-0.4342075901391517,0.0,0.0,0.0
5.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.330733340286331,1.1178850385516985,0.4795655268975825,-0.4263207115199362,0.16282419673015255,-0.12230683281102232,0.05628390417016531,-0.6490897044290656,-0.4342075901391517,0.5,0.125,0.3333333333333333
2.0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.219507705176107,-0.9059820592073284,0.3130016551361548,-0.4263207115199362,-0.07608912522688649,-1.0030123336431485,0.05628390417016531,-0.6490897044290656,-1.210012555001908,0.375,0.125,0.0
0.5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.4849066497880004,-0.23135969328765282,-0.8529454471938389,0.47217045195611146,-0.7928290910980036,-0.12230683281102232,0.33793441231580823,-0.6490897044290656,-0.4342075901391517,0.375,0.125,0.3333333333333333
2.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5263605246161616,-0.9059820592073284,0.3130016551361548,0.17267339746409557,-1.2706557350120817,-1.7075767343088495,-2.760221177286264,-1.8890621732152972,-1.4686142099561603,0.25,0.0,0.0
8.0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.9344739331306915,0.44326267263202285,1.4789487574661484,-1.3248118749959839,1.3573908065153477,-1.355294533975999,-0.5070171121211206,-1.0033675526537031,0.08299571976935255,0.0,0.125,0.0
5.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.418840607796598,0.44326267263202285,1.1458210139432932,-0.1268236570279203,-0.07608912522688649,-1.355294533975999,-0.7886676202667634,-1.8890621732152972,-0.4342075901391517,0.25,0.125,0.3333333333333333
5.0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.663439094112067,0.44326267263202285,0.14643778337472713,1.3706616154321591,-0.3150024471839255,-1.5314356341424242,0.05628390417016531,-1.3576454008783407,0.08299571976935255,0.375,0.25,0.3333333333333333
0.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0794415416798357,-1.5806044251270042,-1.1860731907166941,-1.025314820503968,-1.2706557350120817,-0.4745890331438728,-0.5070171121211206,-1.180506476766022,-1.4686142099561603,0.125,0.125,0.0
13.0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.3612921657094255,1.4551962215115364,1.6455126292275761,-1.025314820503968,1.8352174504294259,0.934539768187529,0.6195849204614512,1.2994384608064413,2.1518089594033696,0.125,0.625,0.6666666666666667
11.0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5.1298987149230735,0.7805738555918607,1.312384885704721,0.7716675064481274,0.6406508406442306,-0.650730133310298,0.33793441231580823,0.059465992020209676,0.6001990296778568,0.0,0.5,0.3333333333333333
21.0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.755742213586912,1.7925074044713742,1.6455126292275761,-1.3248118749959839,2.074130772386465,-1.355294533975999,-0.5070171121211206,-1.8890621732152972,1.117402339586361,0.25,0.375,0.0
0.5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5263605246161616,-0.23135969328765282,-0.3532538319095559,-0.4263207115199362,-0.5539157691409645,-1.5314356341424242,0.05628390417016531,-1.0033675526537031,0.08299571976935255,0.0,0.375,0.0
9.0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.062595033026967,1.1178850385516985,1.1458210139432932,-1.025314820503968,0.8795641626012697,-0.8268712334767233,-0.22536660397547761,-1.0033675526537031,0.08299571976935255,0.0,0.25,0.0
4.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.418840607796598,0.44326267263202285,0.4795655268975825,0.17267339746409557,0.4017375186871916,-0.8268712334767233,-0.7886676202667634,-1.0033675526537031,-0.4342075901391517,0.0,0.25,0.0
14.0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.44673737166631,1.7925074044713742,1.6455126292275761,-0.1268236570279203,1.596304128472387,-0.4745890331438728,0.33793441231580823,-1.0033675526537031,1.117402339586361,0.0,0.25,0.3333333333333333
2.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.6375861597263857,-0.9059820592073284,-0.18668996014812822,0.47217045195611146,0.4017375186871916,-1.0030123336431485,-0.22536660397547761,-1.0033675526537031,-0.9514109000476559,0.0,0.0,0.0
5.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.48863636973214,0.10595148967218501,-0.18668996014812822,1.670158669924175,-0.7928290910980036,1.2868219685203794,0.6195849204614512,0.059465992020209676,-0.4342075901391517,0.125,0.125,0.3333333333333333
1.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.332204510175204,-0.9059820592073284,-0.8529454471938389,0.47217045195611146,-1.2706557350120817,0.22997536752182815,0.33793441231580823,0.7680216884694849,-0.4342075901391517,0.125,0.25,0.0
2.0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.970291913552122,-0.5686708762474907,0.4795655268975825,1.0711645609401432,-0.07608912522688649,-1.355294533975999,-0.22536660397547761,-0.6490897044290656,0.08299571976935255,0.0,0.125,0.0
0.125,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.4849066497880004,-0.9059820592073284,-0.6863815754324112,-0.4263207115199362,-0.7928290910980036,-0.12230683281102232,-0.7886676202667634,-0.29481185620442796,-0.4342075901391517,0.0,0.125,0.0
0.5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.4965075614664802,-1.2432932421671663,-0.020126088386700547,-0.7258177660119521,-0.3150024471839255,-0.12230683281102232,-0.7886676202667634,-0.11767293209210913,-0.4342075901391517,0.0,0.25,0.0
3.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.07753744390572,0.7805738555918607,0.14643778337472713,-0.1268236570279203,-0.3150024471839255,-0.12230683281102232,-0.5070171121211206,-0.29481185620442796,-0.4342075901391517,0.0,0.375,0.0
0.5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.1354942159291497,-0.23135969328765282,-0.3532538319095559,0.47217045195611146,-0.7928290910980036,-0.12230683281102232,0.33793441231580823,-0.47195078031674675,0.08299571976935255,0.125,0.125,0.0
10.0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5.056245805348308,-0.23135969328765282,0.6461293986590101,1.3706616154321591,-0.3150024471839255,1.2868219685203794,-0.5070171121211206,0.4137438402448473,-0.4342075901391517,0.0,0.25,0.0
3.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.07753744390572,0.7805738555918607,0.14643778337472713,-0.1268236570279203,-0.3150024471839255,-0.12230683281102232,-0.5070171121211206,0.4137438402448473,-0.4342075901391517,0.0,0.375,0.0
0.5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.1354942159291497,-1.5806044251270042,-1.1860731907166941,-1.025314820503968,-1.2706557350120817,1.2868219685203794,0.6195849204614512,-0.11767293209210913,-0.4342075901391517,0.0,0.125,0.0
0.5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.1354942159291497,-0.9059820592073284,-0.3532538319095559,-0.7258177660119521,-0.7928290910980036,0.22997536752182815,0.05628390417016531,-0.47195078031674675,0.08299571976935255,0.25,0.375,0.3333333333333333
5.0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.343805421853684,0.44326267263202285,0.6461293986590101,0.47217045195611146,0.16282419673015255,0.5822575678546786,0.05628390417016531,0.9451606125818037,0.6001990296778568,0.25,0.125,0.3333333333333333
6.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.584967478670572,1.7925074044713742,0.14643778337472713,-0.4263207115199362,-0.3150024471839255,0.22997536752182815,-0.5070171121211206,0.059465992020209676,0.08299571976935255,0.25,0.375,0.3333333333333333
3.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.276666119016055,0.44326267263202285,0.14643778337472713,0.17267339746409557,-0.7928290910980036,0.22997536752182815,0.05628390417016531,-0.47195078031674675,0.08299571976935255,0.25,0.375,0.3333333333333333
1.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.5263605246161616,-0.23135969328765282,0.14643778337472713,-0.4263207115199362,-0.7928290910980036,0.22997536752182815,0.05628390417016531,-0.47195078031674675,0.08299571976935255,0.375,0.375,0.3333333333333333
4.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5217885770490405,0.10595148967218501,-0.18668996014812822,0.7716675064481274,-0.07608912522688649,0.22997536752182815,0.05628390417016531,-0.47195078031674675,0.08299571976935255,0.5,0.5,0.3333333333333333
3.0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.970291913552122,-0.23135969328765282,-1.0195093189552666,1.3706616154321591,-0.7928290910980036,-1.355294533975999,-0.7886676202667634,-1.5347843249906596,0.08299571976935255,0.375,0.0,0.3333333333333333
5.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.276666119016055,-0.23135969328765282,-0.18668996014812822,-0.4263207115199362,-0.3150024471839255,0.22997536752182815,0.901235428607094,-0.29481185620442796,0.08299571976935255,0.375,0.375,0.3333333333333333
2.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.6635616461296463,-0.9059820592073284,-0.3532538319095559,-0.7258177660119521,-0.7928290910980036,0.22997536752182815,0.33793441231580823,0.2366049161325285,0.08299571976935255,0.25,0.25,0.3333333333333333
2.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.5263605246161616,-0.9059820592073284,-0.3532538319095559,-0.7258177660119521,-0.7928290910980036,0.22997536752182815,0.33793441231580823,0.2366049161325285,0.08299571976935255,0.375,0.25,0.3333333333333333
3.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.1354942159291497,-0.23135969328765282,-0.18668996014812822,-1.025314820503968,-1.0317424130550426,-0.4745890331438728,-1.3519686365580492,0.7680216884694849,0.08299571976935255,0.375,0.375,0.3333333333333333
0.5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.1354942159291497,-0.9059820592073284,-0.3532538319095559,-0.7258177660119521,-0.7928290910980036,0.22997536752182815,0.05628390417016531,-0.47195078031674675,0.08299571976935255,0.25,0.125,0.3333333333333333
5.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.110873864173311,-0.23135969328765282,-0.8529454471938389,-0.4263207115199362,-0.7928290910980036,0.934539768187529,0.33793441231580823,0.059465992020209676,0.08299571976935255,0.375,0.375,0.3333333333333333
5.0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.454347296253507,-0.23135969328765282,0.9792571421818654,-1.3248118749959839,0.4017375186871916,-1.5314356341424242,-0.7886676202667634,-0.8262286285413843,0.6001990296778568,0.0,0.25,0.3333333333333333
5.0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.51085950651685,0.10595148967218501,0.4795655268975825,0.17267339746409557,-0.07608912522688649,0.05383426735540291,-0.7886676202667634,0.059465992020209676,-0.4342075901391517,0.0,0.25,0.3333333333333333
1.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.332204510175204,-0.23135969328765282,-0.5198177036709836,0.17267339746409557,-1.0317424130550426,-0.650730133310298,-0.7886676202667634,-0.6490897044290656,-0.4342075901391517,0.0,0.0,0.3333333333333333
15.0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.54907608489522,1.1178850385516985,1.4789487574661484,0.7716675064481274,0.6406508406442306,0.5822575678546786,-0.7886676202667634,1.4765773849187602,0.08299571976935255,0.125,0.25,0.3333333333333333
4.0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.584967478670572,1.4551962215115364,0.14643778337472713,1.969655724416191,0.4017375186871916,1.2868219685203794,2.027837461189666,1.1222995366941224,2.669012269311874,0.25,0.25,0.3333333333333333
1.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.713572066704308,-1.2432932421671663,-0.6863815754324112,-0.4263207115199362,-1.0317424130550426,0.4061164676882534,-0.22536660397547761,0.4137438402448473,-0.4342075901391517,0.125,0.25,0.0
1.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.332204510175204,-0.9059820592073284,-0.8529454471938389,0.47217045195611146,-1.2706557350120817,0.22997536752182815,0.33793441231580823,0.7680216884694849,-0.6928092450934038,0.5,0.25,0.0
1.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.332204510175204,-0.9059820592073284,-0.8529454471938389,0.47217045195611146,-1.2706557350120817,0.22997536752182815,0.33793441231580823,0.7680216884694849,-0.4342075901391517,0.25,0.25,0.0
22.0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5.6240175061873385,1.7925074044713742,1.6455126292275761,-1.025314820503968,1.3573908065153477,2.1675274693525055,0.6195849204614512,1.653716309031079,2.1518089594033696,0.375,0.375,0.6666666666666667
22.0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5.777652323222656,1.1178850385516985,-0.5198177036709836,0.17267339746409557,0.16282419673015255,2.1675274693525055,0.6195849204614512,1.653716309031079,-0.4342075901391517,0.375,0.375,0.0
1.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.332204510175204,-1.2432932421671663,-0.8529454471938389,-0.4263207115199362,-1.0317424130550426,0.934539768187529,0.05628390417016531,0.4137438402448473,-0.4342075901391517,0.0,0.0,0.0
13.0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4.976733742420574,0.44326267263202285,0.4795655268975825,1.3706616154321591,0.6406508406442306,1.1106808683539544,0.6195849204614512,1.1222995366941224,-0.4342075901391517,0.625,0.5,0.0
15.0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5134287461649825,1.1178850385516985,2.1452042445118593,-1.9238059839800157,1.596304128472387,-1.7075767343088495,-1.3519686365580492,-1.3576454008783407,0.6001990296778568,0.0,0.25,0.3333333333333333
13.0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4.976733742420574,0.44326267263202285,0.4795655268975825,1.3706616154321591,0.6406508406442306,1.1106808683539544,0.6195849204614512,1.1222995366941224,-0.4342075901391517,0.625,0.5,0.0
1.0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5263605246161616,-1.2432932421671663,0.3130016551361548,-0.7258177660119521,-0.7928290910980036,-0.8268712334767233,-0.22536660397547761,-1.0033675526537031,0.08299571976935255,0.125,0.0,0.0
3.0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.828641396489095,0.44326267263202285,0.3130016551361548,0.17267339746409557,0.16282419673015255,0.5822575678546786,0.05628390417016531,0.4137438402448473,1.117402339586361,0.125,0.25,1.0
26.0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.230481447578482,2.129818587431212,2.1452042445118593,0.17267339746409557,3.26869738217166,3.4005151705174823,3.1544394937722373,2.3622720054803543,4.220622199037387,0.25,0.625,1.0
10.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.187385805840755,0.7805738555918607,1.1458210139432932,-1.3248118749959839,1.1184774845583088,-1.355294533975999,-0.5070171121211206,-1.8890621732152972,-0.4342075901391517,0.25,0.375,0.0
6.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.713572066704308,-0.9059820592073284,-1.0195093189552666,0.17267339746409557,-1.0317424130550426,1.1106808683539544,-0.22536660397547761,-0.11767293209210913,-0.4342075901391517,0.0,0.0,0.0
17.0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5.25227342804663,2.129818587431212,1.312384885704721,-1.025314820503968,1.3573908065153477,0.05383426735540291,1.46453644489838,0.4137438402448473,-0.4342075901391517,0.125,0.375,0.0
0.25,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.6390573296152584,0.10595148967218501,-0.8529454471938389,0.17267339746409557,-1.2706557350120817,0.05383426735540291,-0.5070171121211206,0.059465992020209676,-0.4342075901391517,0.25,0.125,0.0
7.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.727387818712341,1.1178850385516985,0.8126932704204378,-1.025314820503968,0.16282419673015255,0.4061164676882534,0.33793441231580823,-0.29481185620442796,-0.4342075901391517,0.125,0.25,0.0
8.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.356708826689592,-1.2432932421671663,-0.8529454471938389,-0.4263207115199362,-0.7928290910980036,1.4629630686868047,0.901235428607094,0.5908827643571661,-0.4342075901391517,0.0,0.5,0.0
0.5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.4657359027997265,-0.5686708762474907,-0.5198177036709836,0.7716675064481274,-1.0317424130550426,0.22997536752182815,-0.7886676202667634,0.4137438402448473,0.08299571976935255,0.0,0.125,0.0
1.0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.5263605246161616,-0.5686708762474907,-0.5198177036709836,0.7716675064481274,-0.5539157691409645,0.22997536752182815,-0.7886676202667634,0.7680216884694849,0.08299571976935255,0.25,0.25,0.0
6.0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.418840607796598,0.7805738555918607,-0.5198177036709836,1.3706616154321591,-0.7928290910980036,0.22997536752182815,0.33793441231580823,0.9451606125818037,0.08299571976935255,0.0,0.25,0.0
2.0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.6635616461296463,0.10595148967218501,-0.5198177036709836,1.3706616154321591,-0.7928290910980036,0.05383426735540291,0.05628390417016531,0.4137438402448473,0.08299571976935255,0.125,0.375,0.0
0.125,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.302585092994046,-0.5686708762474907,-0.6863815754324112,-0.4263207115199362,-1.0317424130550426,0.22997536752182815,1.46453644489838,0.7680216884694849,-0.4342075901391517,0.0,0.0,0.3333333333333333
0.5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.833213344056216,-0.5686708762474907,-0.6863815754324112,0.17267339746409557,-0.7928290910980036,0.05383426735540291,0.05628390417016531,-0.11767293209210913,-0.4342075901391517,0.0,0.25,0.0
8.0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.553876891600541,1.4551962215115364,0.6461293986590101,-1.025314820503968,2.3130440943435038,-1.7075767343088495,-0.22536660397547761,-1.8890621732152972,-0.4342075901391517,0.125,0.25,0.3333333333333333
1.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.332204510175204,-1.2432932421671663,-0.6863815754324112,-0.1268236570279203,-1.0317424130550426,-0.12230683281102232,-0.7886676202667634,0.2366049161325285,-0.4342075901391517,0.0,0.125,0.0
1.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.6888794541139363,-2.2552267910466797,-0.020126088386700547,-2.223303038472032,-0.3150024471839255,-1.7075767343088495,-1.9152696528493351,-1.8890621732152972,-0.4342075901391517,0.25,0.0,0.0
1.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.1354942159291497,-1.2432932421671663,-0.8529454471938389,-0.4263207115199362,-0.7928290910980036,0.934539768187529,-0.22536660397547761,-0.29481185620442796,-0.4342075901391517,0.0,0.125,0.0
3.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.219507705176107,0.44326267263202285,-0.020126088386700547,0.17267339746409557,0.16282419673015255,0.5822575678546786,0.33793441231580823,0.059465992020209676,-0.4342075901391517,0.0,0.125,0.0
5.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.418840607796598,-0.9059820592073284,-0.8529454471938389,0.17267339746409557,-0.5539157691409645,1.2868219685203794,0.901235428607094,0.4137438402448473,-0.4342075901391517,0.0,0.375,0.0
22.0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.998936561946683,1.1178850385516985,1.9786403727504314,0.17267339746409557,2.3130440943435038,0.7583986680211038,2.3094879693353088,1.1222995366941224,1.117402339586361,0.25,0.5,0.0
26.0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.48768401848461,1.7925074044713742,2.4783319880347143,1.3706616154321591,3.507610704128699,2.3436685695189308,2.5911384774809516,2.539410929592673,2.1518089594033696,0.375,0.5,0.3333333333333333
23.0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.09807428216624,1.4551962215115364,2.311768116273287,1.969655724416191,2.551957416300543,1.4629630686868047,3.1544394937722373,0.4137438402448473,1.117402339586361,0.25,0.5,0.0
27.0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.48768401848461,1.7925074044713742,2.4783319880347143,1.969655724416191,3.507610704128699,2.6959507698517813,4.281041526354809,2.1851330813680354,2.1518089594033696,0.375,0.375,0.6666666666666667
